source,target,weight
MGYP000423751124,MGYP003971710703,0.6426537
MGYP000423751124,MGYP002648860840,0.6360781
MGYP000423751124,MGYP000246142928,0.64444774
MGYP000423751124,MGYP001007204213,0.6903163
MGYP000423751124,MGYP000423751124,0.99999994
MGYP002822455501,MGYP002822455501,1.0
MGYP002760802450,MGYP002760802450,1.0
MGYP000800879883,MGYP000800879883,0.9999999
MGYP002790102076,MGYP002790102076,0.9999999
MGYP006183762773,MGYP006183762773,1.0000002
MGYP000539716168,MGYP001240080281,0.6952628
MGYP000539716168,MGYP003520726924,0.7277089
MGYP000539716168,MGYP000539716168,1.0000002
MGYP000539716168,MGYP000525773104,0.9226767
MGYP000539716168,MGYP000082496679,0.74638784
MGYP000539716168,MGYP001058909087,0.7367686
MGYP004545170975,MGYP005715422165,0.7459898
MGYP004545170975,MGYP003283818766,0.7047333
MGYP004545170975,MGYP006363189005,0.84937954
MGYP004545170975,MGYP000972165289,0.7398474
MGYP004545170975,MGYP000295327542,0.7411361
MGYP004545170975,MGYP004545170975,1.0
MGYP001345917204,MGYP001345917204,1.0
MGYP003170344226,MGYP003170344226,0.9999999
MGYP003170344226,MGYP000027840790,0.75687915
MGYP003170344226,MGYP001250583045,0.67545044
MGYP003170344226,MGYP002655747369,0.6706005
MGYP003170344226,MGYP004467014069,0.6609327
MGYP003170344226,MGYP000898800891,0.6493932
MGYP003170344226,MGYP002548507384,0.64377856
MGYP006244914661,MGYP006244914661,1.0
MGYP006205882011,MGYP006205882011,0.99999994
MGYP001252009021,MGYP001149659361,0.67422557
MGYP001252009021,MGYP001252009021,1.0000001
MGYP001252009021,MGYP000706057236,0.666921
MGYP004545802213,MGYP004545802213,0.9999999
MGYP001402332570,MGYP003593086151,0.7022147
MGYP001402332570,MGYP000508682190,0.7174369
MGYP001402332570,MGYP001402332570,1.0
MGYP001250583045,MGYP000027840790,0.67874265
MGYP001250583045,MGYP000881837432,0.6495457
MGYP001250583045,MGYP000898800891,0.71253514
MGYP001250583045,MGYP001761584458,0.643838
MGYP001250583045,MGYP004467014069,0.6650053
MGYP001250583045,MGYP001250583045,1.0
MGYP001250583045,MGYP002655747369,0.75325036
MGYP001250583045,MGYP002548507384,0.66527784
MGYP005784148861,MGYP001023751279,0.7825483
MGYP005784148861,MGYP005784148861,1.0000001
MGYP005784148861,MGYP001942152009,0.67917424
MGYP000369120478,MGYP003288435084,0.64627993
MGYP000369120478,MGYP003416929615,0.6882212
MGYP000369120478,MGYP000149848419,0.7537684
MGYP000369120478,MGYP000838613251,0.7566763
MGYP000369120478,MGYP003592615014,0.76847184
MGYP000369120478,MGYP000369120478,1.0
MGYP000369120478,MGYP000038673161,0.75916505
MGYP000369120478,MGYP001329981179,0.74446356
MGYP000369120478,MGYP001043751075,0.75925565
MGYP000369120478,MGYP006122010409,0.6870992
MGYP003420788460,MGYP003420788460,0.9999999
MGYP003420788460,MGYP000706057236,0.871235
MGYP003420788460,MGYP001149659361,0.8353408
MGYP003420788460,MGYP003197269493,0.86163306
MGYP003420788460,MGYP003309505513,0.6409569
MGYP003420788460,MGYP003485534438,0.6375284
MGYP003416929615,MGYP003288435084,0.66563267
MGYP003416929615,MGYP003416929615,0.9999998
MGYP003416929615,MGYP006122010409,0.74570894
MGYP003416929615,MGYP003592615014,0.7173009
MGYP003416929615,MGYP000838613251,0.72739154
MGYP003416929615,MGYP000038673161,0.708554
MGYP003416929615,MGYP001329981179,0.68715656
MGYP003416929615,MGYP000149848419,0.70874447
MGYP003416929615,MGYP001043751075,0.68961227
MGYP001293425561,MGYP001293425561,0.9999999
MGYP000844309664,MGYP002754351645,0.7999011
MGYP000844309664,MGYP003357715381,0.68714964
MGYP000844309664,MGYP000844309664,1.0
MGYP002648860840,MGYP003971710703,0.65387756
MGYP002648860840,MGYP002648860840,0.9999999
MGYP002648860840,MGYP001476462839,0.6715353
MGYP002648860840,MGYP001007204213,0.6491545
MGYP002648860840,MGYP000246142928,0.63665736
MGYP003197269493,MGYP000666354458,0.6603399
MGYP003197269493,MGYP003197269493,1.0000001
MGYP003197269493,MGYP000302105109,0.6417309
MGYP000948728480,MGYP000948728480,0.9999999
MGYP000948728480,MGYP000687245480,0.77670383
MGYP000948728480,MGYP000910642323,0.75570166
MGYP000948728480,MGYP000448898988,0.7288222
MGYP000948728480,MGYP003425001352,0.7597051
MGYP000948728480,MGYP000731907246,0.7147698
MGYP000767555174,MGYP000767555174,1.0
MGYP000767555174,MGYP002662919356,0.7615806
MGYP000767555174,MGYP000800097402,0.72594666
MGYP006384588473,MGYP006384588473,1.0
MGYP000666354458,MGYP000666354458,0.99999994
MGYP000666354458,MGYP000302105109,0.798718
MGYP000666354458,MGYP003309505513,0.74540067
MGYP000666354458,MGYP003485534438,0.7060115
MGYP000666354458,MGYP001056160102,0.691341
MGYP000666354458,MGYP004598722483,0.63094604
MGYP002145911801,MGYP004593024707,0.6995591
MGYP002145911801,MGYP000173707083,0.72375584
MGYP002145911801,MGYP002145911801,1.0
MGYP002145911801,MGYP001308087067,0.6908705
MGYP003593086151,MGYP000766930140,0.70649666
MGYP003593086151,MGYP003593086151,1.0000002
MGYP003593086151,MGYP000811910869,0.6813022
MGYP003593086151,MGYP000508682190,0.723258
MGYP001043751075,MGYP000149848419,0.8195311
MGYP001043751075,MGYP001705868796,0.84083134
MGYP001043751075,MGYP000838613251,0.8176549
MGYP001043751075,MGYP003592615014,0.7621583
MGYP001043751075,MGYP001043751075,1.0
MGYP001043751075,MGYP001329981179,0.72225094
MGYP001043751075,MGYP006122010409,0.6915215
MGYP000820950848,MGYP000820950848,1.0
MGYP001139607829,MGYP003288435084,0.6311722
MGYP001139607829,MGYP001139607829,1.0000002
MGYP001139607829,MGYP000038673161,0.7824656
MGYP001139607829,MGYP003592615014,0.72679436
MGYP001139607829,MGYP001329981179,0.7207155
MGYP001139607829,MGYP000838613251,0.71696955
MGYP001139607829,MGYP006122010409,0.6671407
MGYP006122010409,MGYP003288435084,0.68873113
MGYP006122010409,MGYP000149848419,0.68382144
MGYP006122010409,MGYP000838613251,0.691854
MGYP006122010409,MGYP003592615014,0.7061069
MGYP006122010409,MGYP001329981179,0.68319565
MGYP006122010409,MGYP006122010409,1.0000002
MGYP006122010409,MGYP000038673161,0.7210556
MGYP002538989142,MGYP002538989142,1.0
MGYP002538989142,MGYP004602185737,0.7973484
MGYP003528398842,MGYP003528398842,0.9999999
MGYP001705868796,MGYP003282757990,0.8623243
MGYP001705868796,MGYP000149848419,0.8489766
MGYP001705868796,MGYP001705868796,0.9999999
MGYP000787576384,MGYP001605726915,0.88070536
MGYP000787576384,MGYP001547394716,0.7895344
MGYP000787576384,MGYP000815855349,0.94840956
MGYP000787576384,MGYP000787576384,1.0000001
MGYP001128389646,MGYP001128389646,0.9999997
MGYP001128389646,MGYP000872161301,0.6657839
MGYP000634837981,MGYP000634837981,1.0
MGYP000800097402,MGYP000800097402,1.0
MGYP000800097402,MGYP000689460195,0.8059803
MGYP000448898988,MGYP000448898988,1.0000002
MGYP000448898988,MGYP003425001352,0.81390667
MGYP000448898988,MGYP000687245480,0.7321625
MGYP000448898988,MGYP000731907246,0.70835453
MGYP002763361965,MGYP002763361965,1.0
MGYP004467014069,MGYP000027840790,0.66252404
MGYP004467014069,MGYP000881837432,0.66960716
MGYP004467014069,MGYP000898800891,0.64204156
MGYP004467014069,MGYP004467014069,0.9999999
MGYP004467014069,MGYP002655747369,0.6602295
MGYP004467014069,MGYP002548507384,0.66934997
MGYP004467014069,MGYP004458067307,0.6110413
MGYP003592615014,MGYP003288435084,0.6782377
MGYP003592615014,MGYP000149848419,0.7401229
MGYP003592615014,MGYP000838613251,0.75072944
MGYP003592615014,MGYP003592615014,0.9999999
MGYP003592615014,MGYP000038673161,0.7742495
MGYP003592615014,MGYP001329981179,0.74289954
MGYP003592615014,MGYP000850755024,0.5999062
MGYP004492386179,MGYP004492386179,1.0000001
MGYP004492386179,MGYP002729232945,0.7360334
MGYP004492386179,MGYP000290465231,0.71594864
MGYP003425001352,MGYP000687245480,0.77596617
MGYP003425001352,MGYP000910642323,0.7573271
MGYP003425001352,MGYP003425001352,0.99999964
MGYP003987928101,MGYP003987928101,1.0
MGYP003583019907,MGYP003583019907,0.9999999
MGYP004593024707,MGYP004593024707,1.0
MGYP004593024707,MGYP000173707083,0.69560176
MGYP001605726915,MGYP001605726915,0.99999994
MGYP001605726915,MGYP000815855349,0.8610666
MGYP001605726915,MGYP001052294710,0.81272477
MGYP000202838775,MGYP000202838775,0.9999999
MGYP000202838775,MGYP003309505513,0.8247985
MGYP000202838775,MGYP003273748327,0.8096932
MGYP001149659361,MGYP000637241523,0.63943094
MGYP001149659361,MGYP000864083158,0.64117014
MGYP001149659361,MGYP001149659361,1.0000001
MGYP001149659361,MGYP000706057236,0.85039073
MGYP001149659361,MGYP001678439558,0.64344364
MGYP001149659361,MGYP000302105109,0.6293439
MGYP001942152009,MGYP001230840758,0.80609083
MGYP001942152009,MGYP001942152009,1.0
MGYP001942152009,MGYP001023751279,0.6715809
MGYP001049756948,MGYP001049756948,0.99999964
MGYP005606283503,MGYP005606283503,0.9999999
MGYP005606283503,MGYP003194758628,0.7132842
MGYP000925188581,MGYP000925188581,0.9999999
MGYP000925188581,MGYP001476462839,0.77674866
MGYP002548507384,MGYP000881837432,0.65597576
MGYP002548507384,MGYP000898800891,0.6451581
MGYP002548507384,MGYP002655747369,0.6508626
MGYP002548507384,MGYP002548507384,1.0
MGYP002548507384,MGYP000027840790,0.6549451
MGYP002548507384,MGYP004458067307,0.64581317
MGYP001056160102,MGYP004598722483,0.73158735
MGYP001056160102,MGYP001056160102,1.0000001
MGYP001056160102,MGYP003309505513,0.7326261
MGYP003971710703,MGYP003971710703,1.0000001
MGYP003971710703,MGYP001007204213,0.69988346
MGYP003971710703,MGYP000246142928,0.6985473
MGYP003971710703,MGYP001476462839,0.65924895
MGYP006150020613,MGYP006150020613,1.0000001
MGYP000847467241,MGYP000706057236,0.66869843
MGYP000847467241,MGYP000847467241,0.99999964
MGYP000910642323,MGYP000687245480,0.7625205
MGYP000910642323,MGYP000910642323,0.9999999
MGYP002661329370,MGYP002661329370,1.0
MGYP000149848419,MGYP000149848419,1.0000002
MGYP000149848419,MGYP000838613251,0.8270135
MGYP000149848419,MGYP001329981179,0.7206652
MGYP000795900643,MGYP000795900643,1.0
MGYP000706057236,MGYP000637241523,0.65136147
MGYP000706057236,MGYP000706057236,1.0
MGYP000706057236,MGYP000466448910,0.6784611
MGYP000706057236,MGYP001678439558,0.62834233
MGYP003273748327,MGYP003273748327,1.0
MGYP000322988018,MGYP000322988018,1.0
MGYP000322988018,MGYP000795783655,0.68262863
MGYP004458067307,MGYP000881837432,0.62776345
MGYP004458067307,MGYP004458067307,1.0000002
MGYP000872161301,MGYP000872161301,0.9999999
MGYP000872161301,MGYP001198905810,0.6516776
MGYP003089078696,MGYP003089078696,1.0
MGYP003089078696,MGYP001308087067,0.672742
MGYP003322221951,MGYP003322221951,1.0
MGYP000838613251,MGYP003288435084,0.677141
MGYP000838613251,MGYP000838613251,1.0
MGYP000838613251,MGYP000038673161,0.75127786
MGYP000838613251,MGYP001329981179,0.7242399
MGYP000027840790,MGYP000027840790,1.0000002
MGYP000027840790,MGYP002655747369,0.68057454
MGYP000027840790,MGYP000898800891,0.6523179
MGYP000027840790,MGYP001761584458,0.622164
MGYP001743485688,MGYP001743485688,1.0
MGYP001743485688,MGYP000795783655,0.6412771
MGYP003357715381,MGYP003357715381,0.99999994
MGYP000173707083,MGYP000173707083,1.0
MGYP003313178994,MGYP003313178994,1.0
MGYP000689460195,MGYP002662919356,0.7155825
MGYP000689460195,MGYP000092652619,0.82980144
MGYP000689460195,MGYP000689460195,1.0
MGYP000135262466,MGYP001167521404,0.8299228
MGYP000135262466,MGYP003282757990,0.74803174
MGYP000135262466,MGYP000135262466,1.0
MGYP000637241523,MGYP000932679625,0.7412312
MGYP000637241523,MGYP000637241523,1.0
MGYP000637241523,MGYP000864083158,0.74860466
MGYP000637241523,MGYP001678439558,0.70520294
MGYP002588367527,MGYP006331856261,0.7322572
MGYP002588367527,MGYP002588367527,0.99999994
MGYP001329981179,MGYP003288435084,0.6522989
MGYP001329981179,MGYP001329981179,0.9999999
MGYP001329981179,MGYP000038673161,0.75444824
MGYP006331856261,MGYP006331856261,1.0000001
MGYP003516807904,MGYP003516807904,1.0000002
MGYP005902252629,MGYP005902252629,0.9999999
MGYP003485534438,MGYP003485534438,0.99999994
MGYP003485534438,MGYP000302105109,0.7567557
MGYP003485534438,MGYP003309505513,0.7755699
MGYP003309505513,MGYP003309505513,0.9999999
MGYP003309505513,MGYP000302105109,0.7490572
MGYP003309505513,MGYP004598722483,0.695288
MGYP000795783655,MGYP000795783655,0.99999976
MGYP000766930140,MGYP000766930140,1.0000002
MGYP000766930140,MGYP000811910869,0.7211952
MGYP001189943533,MGYP001189943533,1.0000001
MGYP002629580680,MGYP002629580680,1.0
MGYP000731907246,MGYP000687245480,0.7339419
MGYP000731907246,MGYP000731907246,1.0
MGYP000731907246,MGYP000295327542,0.75470734
MGYP000731907246,MGYP000972165289,0.6865622
MGYP005715422165,MGYP005715422165,1.0000002
MGYP005715422165,MGYP006363189005,0.7534536
MGYP005715422165,MGYP000295327542,0.6939349
MGYP005715422165,MGYP000972165289,0.7006539
MGYP001678439558,MGYP000932679625,0.6774081
MGYP001678439558,MGYP000864083158,0.67630637
MGYP001678439558,MGYP001678439558,0.99999994
MGYP003283818766,MGYP003283818766,1.0000001
MGYP003283818766,MGYP006363189005,0.6968002
MGYP003283818766,MGYP000295327542,0.683472
MGYP003283818766,MGYP000972165289,0.6655034
MGYP001602542685,MGYP001602542685,0.99999976
MGYP001292108454,MGYP001292108454,1.0
MGYP000082496679,MGYP001240080281,0.7239506
MGYP000082496679,MGYP003520726924,0.8397637
MGYP000082496679,MGYP001058909087,0.71971416
MGYP000082496679,MGYP000082496679,1.0
MGYP000669839703,MGYP000669839703,1.0000002
MGYP000301472626,MGYP000301472626,0.9999998
MGYP002729232945,MGYP002729232945,0.99999976
MGYP002729232945,MGYP000290465231,0.77060497
MGYP000290465231,MGYP000290465231,1.0000004
MGYP002662919356,MGYP002662919356,1.0
MGYP002662919356,MGYP000092652619,0.73461276
MGYP001058909087,MGYP001240080281,0.6856266
MGYP001058909087,MGYP003520726924,0.71046185
MGYP001058909087,MGYP001058909087,1.0
MGYP000811910869,MGYP001633610060,0.7019808
MGYP000811910869,MGYP000811910869,0.9999999
MGYP001198905810,MGYP001198905810,0.9999999
MGYP001052294710,MGYP000815855349,0.8564532
MGYP001052294710,MGYP001052294710,1.0000002
MGYP000508682190,MGYP000508682190,0.99999994
MGYP000687245480,MGYP000687245480,1.0000001
MGYP003083709876,MGYP003275692337,0.83399594
MGYP003083709876,MGYP003083709876,0.9999999
MGYP004602185737,MGYP004602185737,1.0
MGYP000208016517,MGYP000208016517,1.0
MGYP006296742287,MGYP006296742287,0.9999999
MGYP001089995151,MGYP001089995151,1.0000001
MGYP000525773104,MGYP003520726924,0.73393226
MGYP000525773104,MGYP000525773104,1.0000001
MGYP000295327542,MGYP006363189005,0.7434306
MGYP000295327542,MGYP000972165289,0.7194051
MGYP000295327542,MGYP000295327542,0.99999976
MGYP001476462839,MGYP001476462839,0.9999999
MGYP001476462839,MGYP000246142928,0.69828254
MGYP001476462839,MGYP001007204213,0.68068534
MGYP004478882161,MGYP004478882161,0.9999999
MGYP000302105109,MGYP000302105109,1.0
MGYP000302105109,MGYP004598722483,0.6680027
MGYP003477306350,MGYP003477306350,0.99999964
MGYP001633610060,MGYP001633610060,0.9999999
MGYP005686185287,MGYP005686185287,0.9999998
MGYP002655747369,MGYP000881837432,0.6926801
MGYP002655747369,MGYP000898800891,0.7129765
MGYP002655747369,MGYP001761584458,0.66764665
MGYP002655747369,MGYP002655747369,1.0
MGYP000934366030,MGYP000934366030,0.9999997
MGYP001230840758,MGYP001230840758,0.9999999
MGYP001230840758,MGYP001023751279,0.66348773
MGYP001230840758,MGYP004618143819,0.6683707
MGYP001062847417,MGYP001062847417,0.99999994
MGYP000864083158,MGYP000932679625,0.71522415
MGYP000864083158,MGYP000864083158,1.0000002
MGYP000087414822,MGYP000087414822,0.99999994
MGYP000898800891,MGYP000881837432,0.6497092
MGYP000898800891,MGYP000898800891,1.0000002
MGYP000092652619,MGYP000092652619,0.9999999
MGYP003282757990,MGYP001167521404,0.73477674
MGYP003282757990,MGYP003282757990,0.9999999
MGYP001623913315,MGYP001623913315,0.99999994
MGYP004598722483,MGYP004598722483,1.0
MGYP001761584458,MGYP001761584458,0.99999994
MGYP000707619104,MGYP000707619104,1.0
MGYP001167521404,MGYP001167521404,1.0000002
MGYP006363189005,MGYP006363189005,0.99999994
MGYP006363189005,MGYP000972165289,0.72953403
MGYP002759327885,MGYP002759327885,1.0
MGYP000246142928,MGYP000246142928,1.0000002
MGYP000246142928,MGYP001007204213,0.74653614
MGYP001098318047,MGYP001098318047,1.0
MGYP001515986118,MGYP001515986118,0.99999976
MGYP000093275954,MGYP000093275954,1.0000001
MGYP001007204213,MGYP001007204213,0.99999994
MGYP003357665157,MGYP003357665157,1.0
MGYP001308087067,MGYP001308087067,1.0
MGYP001023751279,MGYP001023751279,1.0
MGYP001023751279,MGYP004618143819,0.7816516
MGYP003340032844,MGYP003340032844,1.0
MGYP000881837432,MGYP000881837432,1.0
MGYP001183887828,MGYP003194758628,0.7581122
MGYP001183887828,MGYP001183887828,1.0
MGYP000038673161,MGYP003288435084,0.6760078
MGYP000038673161,MGYP000038673161,1.0000002
MGYP002754351645,MGYP002754351645,0.99999976
MGYP003288435084,MGYP003288435084,1.0000002
MGYP003288435084,MGYP000850755024,0.64937985
MGYP004618143819,MGYP004618143819,1.0
MGYP001547394716,MGYP001547394716,0.9999999
MGYP000850755024,MGYP000850755024,1.0000001
MGYP003520726924,MGYP001240080281,0.738222
MGYP003520726924,MGYP003520726924,0.9999999
MGYP002589967297,MGYP002589967297,1.0
MGYP003194758628,MGYP003194758628,0.9999999
MGYP001114429382,MGYP001114429382,0.9999998
MGYP000815855349,MGYP000815855349,0.9999999
MGYP000932679625,MGYP000932679625,0.9999999
MGYP000972165289,MGYP000972165289,1.0
MGYP001240080281,MGYP001240080281,0.9999999
MGYP003275692337,MGYP003275692337,0.9999997
MGYP000466448910,MGYP000466448910,1.0000002
MGYP001297202428,MGYP001297202428,1.0000001
MGYP001297202428,MGYP000793374625,0.76405036
MGYP001297202428,MGYP003375005883,0.6502848
MGYP003476706662,MGYP003476706662,1.0
MGYP002769105867,MGYP002769105867,0.99999994
MGYP006272764189,MGYP006272764189,1.0000002
MGYP003375005883,MGYP003375005883,0.99999964
MGYP003375005883,MGYP000793374625,0.7027482
MGYP000234373981,MGYP000234373981,1.0000004
MGYP001191328704,MGYP001191328704,0.9999999
MGYP000793374625,MGYP000793374625,1.0000002
MGYP000349683902,MGYP000349683902,1.0
MGYP002477580266,MGYP002477580266,0.99999994
MGYP000114120029,MGYP000114120029,0.99999994
MGYP002522933433,MGYP002522933433,0.9999999
MGYP002522933433,MGYP003403345988,0.6926722
MGYP006169032621,MGYP006169032621,0.9999999
MGYP003403345988,MGYP003403345988,1.0
MGYP005639838009,MGYP005639838009,1.0000002
MGYP003445487634,MGYP003445487634,1.0000002
MGYP003823956711,MGYP003823956711,0.99999994
MGYP003547193633,MGYP003547193633,1.0
MGYP001176954252,MGYP001176954252,0.9999997
MGYP001125464057,MGYP001125464057,1.0
MGYP001229697304,MGYP001087280811,0.7362354
MGYP001229697304,MGYP001229697304,1.0000001
MGYP003995707561,MGYP003995707561,0.9999999
MGYP003995707561,MGYP001793851783,0.651162
MGYP001246863173,MGYP001246863173,1.0000002
MGYP001429209834,MGYP001429209834,1.0
MGYP001793851783,MGYP001793851783,0.9999998
MGYP005768888773,MGYP001444838669,0.74385965
MGYP005768888773,MGYP005768888773,0.9999998
MGYP005975428315,MGYP005975428315,0.9999998
MGYP000949804234,MGYP000949804234,0.9999999
MGYP005716246239,MGYP005716246239,1.0
MGYP001087280811,MGYP001087280811,0.9999999
MGYP001406246397,MGYP001406246397,1.0
MGYP001475140598,MGYP001475140598,1.0
MGYP000594527849,MGYP000594527849,1.0
MGYP006143244485,MGYP006143244485,0.9999999
MGYP002228873056,MGYP002228873056,1.0000002
MGYP001444838669,MGYP001444838669,0.9999999
MGYP001449180844,MGYP001449180844,1.0
MGYP001614857539,MGYP001614857539,1.0000001
MGYP001103781990,MGYP001103781990,0.9999999
MGYP003558946237,MGYP003558946237,1.0000002
MGYP005871068323,MGYP005871068323,0.99999976
MGYP001390152885,MGYP001390152885,0.9999999
MGYP001519509377,MGYP001519509377,1.0000001
MGYP002588589394,MGYP002588589394,0.99999976
MGYP002588589394,MGYP001829466891,0.6442012
MGYP004638681677,MGYP004638681677,1.0000002
MGYP000341545223,MGYP000341545223,1.0000001
MGYP001019009307,MGYP001019009307,0.99999976
MGYP001829466891,MGYP001829466891,1.0
MGYP001098687868,MGYP001098687868,1.0
MGYP002357912655,MGYP002357912655,1.0
MGYP004418875573,MGYP004418875573,0.99999976
MGYP000829371373,MGYP000829371373,1.0000002
MGYP003602539820,MGYP003602539820,1.0000001
MGYP004544123649,MGYP004544123649,0.9999997
MGYP001241585826,MGYP001241585826,1.0000001
MGYP000723930061,MGYP002768136879,0.6932589
MGYP000723930061,MGYP000222901635,0.63242704
MGYP000723930061,MGYP000723930061,1.0
MGYP002528757873,MGYP003299090488,0.6880888
MGYP002528757873,MGYP002528757873,1.0
MGYP000007659587,MGYP000007659587,0.99999976
MGYP000222901635,MGYP002768136879,0.6367938
MGYP000222901635,MGYP000222901635,1.0000001
MGYP000784899432,MGYP000784899432,0.9999999
MGYP002768136879,MGYP002768136879,1.0
MGYP002518930396,MGYP002518930396,1.0
MGYP003299090488,MGYP003299090488,0.9999999
MGYP000609885367,MGYP000609885367,0.9999999
MGYP001828820006,MGYP001828820006,1.0000002
MGYP001265098648,MGYP001265098648,0.99999976
MGYP001662161777,MGYP001662161777,1.0
MGYP000014653377,MGYP000014653377,0.9999999
MGYP001773770218,MGYP001773770218,0.9999999
MGYP002987039210,MGYP002987039210,0.9999999
MGYP001419927765,MGYP005993276961,0.76986015
MGYP001419927765,MGYP001419927765,1.0000001
MGYP001419927765,MGYP001452605927,0.73094326
MGYP000699715629,MGYP000699715629,1.0000001
MGYP001278573178,MGYP001278573178,0.9999999
MGYP002892479022,MGYP002892479022,1.0
MGYP001389895838,MGYP001389895838,1.0000002
MGYP006220626279,MGYP006220626279,1.0000002
MGYP005993276961,MGYP005993276961,0.9999999
MGYP005993276961,MGYP001452605927,0.7848005
MGYP002655576621,MGYP002655576621,0.99999976
MGYP001452605927,MGYP001452605927,0.99999994
MGYP000989306204,MGYP000989306204,0.9999999
MGYP006158458379,MGYP006158458379,1.0
MGYP001600021230,MGYP001600021230,1.0
MGYP006348404561,MGYP006348404561,1.0
MGYP006117390583,MGYP000853714848,0.69606125
MGYP006117390583,MGYP001744366506,0.6910383
MGYP006117390583,MGYP003167549363,0.6801782
MGYP006117390583,MGYP001169921775,0.6781044
MGYP006117390583,MGYP001777443583,0.6802181
MGYP006117390583,MGYP006117390583,1.0
MGYP006117390583,MGYP003232155421,0.681215
MGYP006117390583,MGYP000185755604,0.6750568
MGYP000853714848,MGYP000853714848,1.0
MGYP000853714848,MGYP001777443583,0.6800266
MGYP000853714848,MGYP000185755604,0.6934096
MGYP000853714848,MGYP001169921775,0.6805533
MGYP000853714848,MGYP001744366506,0.67891586
MGYP000853714848,MGYP003232155421,0.68659663
MGYP000853714848,MGYP003167549363,0.67521596
MGYP000853714848,MGYP000622808325,0.67617756
MGYP000622808325,MGYP000622808325,1.0
MGYP000622808325,MGYP000185755604,0.72096974
MGYP003167549363,MGYP001744366506,0.7117671
MGYP003167549363,MGYP003167549363,1.0
MGYP003167549363,MGYP001777443583,0.8928971
MGYP003167549363,MGYP003232155421,0.8857846
MGYP003167549363,MGYP001169921775,0.8052037
MGYP003167549363,MGYP000185755604,0.8125367
MGYP000185755604,MGYP001744366506,0.71037203
MGYP000185755604,MGYP001169921775,0.7771472
MGYP000185755604,MGYP001777443583,0.8144802
MGYP000185755604,MGYP000185755604,1.0000001
MGYP000185755604,MGYP003232155421,0.8682097
MGYP001744366506,MGYP001744366506,1.0
MGYP001744366506,MGYP001777443583,0.71606725
MGYP001744366506,MGYP003232155421,0.71953714
MGYP001744366506,MGYP001169921775,0.70834786
MGYP003232155421,MGYP001169921775,0.8029627
MGYP003232155421,MGYP001777443583,0.868613
MGYP003232155421,MGYP003232155421,0.9999999
MGYP001777443583,MGYP001169921775,0.8107345
MGYP001777443583,MGYP001777443583,0.9999999
MGYP001169921775,MGYP001169921775,0.9999999
MGYP000684195312,MGYP000684195312,1.0000002
MGYP000457580868,MGYP000457580868,0.9999998
MGYP001539533728,MGYP001539533728,0.9999999
MGYP005970279557,MGYP005970279557,1.0
MGYP000328792373,MGYP000646391071,0.6751838
MGYP000328792373,MGYP000328792373,1.0000002
MGYP005764730069,MGYP005764730069,1.0000001
MGYP003267523325,MGYP003267523325,1.0
MGYP006141244419,MGYP001450215926,0.6671074
MGYP006141244419,MGYP006141244419,0.99999976
MGYP001087646811,MGYP000655215828,0.70293635
MGYP001087646811,MGYP001087646811,0.9999998
MGYP005842138649,MGYP005842138649,1.0
MGYP001132058143,MGYP001132058143,1.0000001
MGYP001132058143,MGYP000742587429,0.6167278
MGYP000499920497,MGYP000499920497,1.0
MGYP000092203996,MGYP000092203996,1.0000001
MGYP003240015534,MGYP003240015534,1.0
MGYP001630293480,MGYP000342846284,0.6265956
MGYP001630293480,MGYP001630293480,1.0000001
MGYP001450215926,MGYP001450215926,1.0000002
MGYP000232014891,MGYP000232014891,1.0000001
MGYP000980581802,MGYP000980581802,0.99999976
MGYP000646391071,MGYP000646391071,0.99999994
MGYP000783510634,MGYP000742587429,0.6388142
MGYP000783510634,MGYP000483635057,0.5203044
MGYP000783510634,MGYP005938303839,0.5502081
MGYP000783510634,MGYP000783510634,0.9999999
MGYP000742587429,MGYP000742587429,1.0000002
MGYP003364544668,MGYP003364544668,1.0
MGYP001343329307,MGYP000342846284,0.6341558
MGYP001343329307,MGYP000483635057,0.6251173
MGYP001343329307,MGYP001343329307,1.0000002
MGYP000655215828,MGYP000655215828,0.99999994
MGYP000342846284,MGYP000342846284,1.0000001
MGYP000974845972,MGYP000974845972,1.0
MGYP001067560642,MGYP001067560642,1.0
MGYP000189655996,MGYP000189655996,1.0000002
MGYP002869623288,MGYP002869623288,1.0000005
MGYP000239480070,MGYP000239480070,0.99999994
MGYP000239480070,MGYP005938303839,0.5855779
MGYP006158433189,MGYP006158433189,1.0000002
MGYP002733436569,MGYP002733436569,1.0000005
MGYP003074547356,MGYP003074547356,0.99999964
MGYP000483635057,MGYP000483635057,0.9999999
MGYP000483635057,MGYP005938303839,0.64405894
MGYP005938303839,MGYP005938303839,0.9999998
MGYP006171728173,MGYP006171728173,1.0
MGYP001076656521,MGYP001076656521,1.0000001
MGYP003420777952,MGYP003420777952,0.99999994
MGYP003441239175,MGYP003441239175,0.9999997
MGYP001187982240,MGYP001187982240,0.99999976
MGYP001296091638,MGYP001296091638,1.0000002
MGYP004633600121,MGYP004633600121,1.0
MGYP004635649611,MGYP004635649611,1.0
MGYP006209813933,MGYP006209813933,1.0
MGYP006271999683,MGYP006271999683,1.0
MGYP006080223573,MGYP000944220517,0.6977775
MGYP006080223573,MGYP001131365433,0.72966933
MGYP006080223573,MGYP006080223573,1.0
MGYP003135461956,MGYP003135461956,1.0
MGYP000020564479,MGYP000020564479,0.9999999
MGYP001427475560,MGYP001427475560,1.0
